a,b,c,d,e,key
-0.265916238,-0.195729096,-0.375771473,-0.165806332,-0.421428897,O
-0.044050948,0.450046056,0.044120458,-0.337720929,-0.306005028,E
0.153775675,-0.408649446,-0.28581907,-0.330794506,-0.270884126,T
0.346672808,-0.123826355,-0.382119041,0.12613545,-0.445298182,S
-0.44122549,-0.478489695,0.479702768,0.189152583,0.290884793,C
0.48950953,-0.278599142,0.423938475,0.274530727,0.212082743,E
-0.273230549,0.298257834,-0.349939699,-0.010941943,-0.094023812,Z
0.056632247,-0.257249798,-0.098590594,-0.320865669,-0.277868344,T
0.0657689,-0.262000403,0.203659233,0.323950557,0.390089547,V
-0.318190095,0.000416347,0.341852173,-0.315665596,0.326560851,L
-0.359929407,-0.384985483,-0.352389175,0.418258803,0.441665297,Y
-0.121490696,0.072631763,-0.283630676,-0.073169189,-0.012400793,Y
0.405218372,0.403468244,-0.468867949,-0.0386422,-0.299457328,A
-0.060212521,-0.336436067,0.289672795,0.490456563,0.105484246,C
-0.308413231,-0.108828311,-0.200047008,-0.17382269,0.286386678,C
0.114193766,0.321907442,0.30310378,-0.01427357,-0.281936165,W
-0.018016107,-0.481736814,0.299840347,0.33630111,-0.18539965,V
0.1791055,0.396039943,-0.499449099,0.422371337,-0.346419812,R
0.068945437,0.18011305,0.059040284,0.306487287,-0.43094588,M
-0.260588766,0.031266382,-0.162421283,-0.435170029,-0.455562608,U
0.167676437,0.211803834,-0.147484965,0.094308422,0.263508697,A
0.086780586,-0.361716176,0.130203008,0.054700713,0.264412088,M
0.041875993,-0.042210347,-0.242698105,-0.185293807,-0.119581014,W
0.094739645,0.337965138,-0.401254682,-0.218319417,-0.482096108,S
0.394602573,0.253293759,0.306530027,-0.227412878,0.20716512,F
0.263869016,0.293720235,-0.076896216,-0.354661609,0.148599041,F
0.16066938,0.105282249,-0.102707104,0.446268077,-0.155725258,H
0.336137282,-0.099930993,-0.491473781,0.108358765,0.401406081,R
-0.133952792,0.401951289,-0.201519149,-0.016139921,0.233538782,K
0.232606811,0.048155045,-0.260426517,-0.229180438,0.325924938,B
-0.355074649,-0.193115141,-0.070114923,0.271179008,-0.321704407,U
-0.369360951,-0.066305984,-0.367543976,0.195221772,-0.089955039,I
-0.10159714,-0.316377043,0.056171749,-0.379045061,-0.411132779,H
-0.318753203,-0.046385077,-0.175809841,-0.120990958,0.477002735,P
-0.188424512,-0.209997197,-0.41517792,-0.022841824,-0.235443365,X
-0.29466812,-0.395618758,0.323119225,-0.09572069,0.107581117,W
0.250985468,0.49930059,-0.263975704,0.359353018,-0.17862933,D
0.038834787,0.473163594,-0.027059951,0.026411547,0.054956394,V
0.329485109,-0.390697847,-0.046046841,-0.110073669,-0.165566751,W
-0.211899713,-0.07435512,-0.470208429,-0.439009463,0.270978565,P
0.103763325,-0.295850372,-0.203582933,0.497389655,0.162363994,X
0.04174792,0.012734781,-0.423860586,0.4310639,0.086726316,B
0.200104438,-0.240234919,0.33519004,0.108609924,-0.427377083,Q
0.316843662,-0.124741571,-0.303067701,-0.345208759,-0.372068853,L
-0.112334067,0.161992636,0.482063343,0.258594043,0.453869905,T
-0.491544906,0.315315991,0.224370025,-0.148172821,-0.440579679,Y
-0.264538953,-0.147274232,-0.19906145,-0.204543028,-0.396222976,L
-0.48592461,-0.036837719,0.23637645,0.105815432,-0.45851663,Q
0.247369759,0.460292042,0.407719936,-0.405464928,-0.453062262,Z
0.435777443,0.089973256,0.275168349,-0.415778985,-0.011715902,N
-0.489370892,0.484546008,-0.423825893,-0.099145694,0.348436963,X
-0.436651775,-0.472485011,0.218770208,-0.376114882,0.423280227,M
-0.047310739,0.036517581,-0.482142908,-0.306268796,-0.17076362,W
0.340441652,-0.415568721,0.024974139,-0.083879444,-0.286016176,Y
0.362028334,0.060750189,-0.301224484,-0.350745663,0.172268414,G
-0.20672156,0.101376546,-0.071316948,-0.180666379,-0.421571915,T
-0.288601163,-0.208924854,0.090201382,-0.180384264,-0.322255898,E
-0.243540957,0.175209094,-0.145119694,-0.209565423,0.153419108,F
0.293089678,-0.027662273,-0.485986794,0.312898656,-0.422069144,W
-0.28789411,0.422646284,0.424578758,-0.482768083,-0.385973635,A
0.215431632,0.251423202,-0.093521666,-0.045685844,-0.119847792,W
0.363804146,-0.11427112,-0.055911939,0.25763345,-0.425126904,U
0.125480681,0.281691518,0.017655394,0.033506108,0.225393998,Y
-0.141799985,0.039239229,0.483397965,-0.497730843,0.177140215,F
0.197589154,0.016140449,0.223390557,0.142947794,-0.215919378,M
0.17603826,-0.194621502,-0.220476747,0.000314389,0.100099614,N
-0.138881912,0.276853932,-0.047459323,-0.086039227,-0.126404847,R
0.065310377,0.04003511,-0.456680662,0.340829578,0.269305006,L
0.407653715,0.021843052,0.481994187,0.118714377,0.248974921,O
-0.454835069,-0.414506688,0.224849685,-0.070256842,-0.189588777,W
-0.193457638,-0.071440885,-0.132639105,-0.34077337,0.430735434,Q
-0.00967023,0.09914522,0.290691632,-0.203988985,-0.470392802,N
-0.151143037,-0.04571646,0.134762487,-0.296474223,0.228821515,H
0.215632273,-0.156442014,-0.242948355,-0.379050227,-0.450457277,Z
-0.12175658,-0.219247758,-0.44706526,-0.372063533,-0.318813074,T
0.469032509,0.016269001,-0.495903163,-0.158539969,0.41680073,D
0.396279036,-0.097864013,0.497429662,-0.457147237,0.016452439,C
-0.415140481,-0.221730445,0.472183301,0.169687539,-0.037192766,B
0.180601662,-0.030921891,-0.177021671,-0.38742521,0.336467568,T
-0.41200173,0.183327683,0.344869205,0.481577725,-0.230950362,B
0.439161334,-0.007412324,-0.027975952,0.199050219,-0.403535594,V
-0.039829658,0.070937273,-0.170390438,0.258284646,0.410205483,O
-0.345369629,-0.318695762,0.282308689,-0.422597561,0.272609925,G
0.419268745,0.455237508,0.423444334,-0.012719999,0.174505246,N
0.4510146,0.482325405,0.23651843,0.051523467,-0.126314891,J
0.232274925,0.152629658,0.442302058,0.174306673,0.405174036,V
0.110445404,-0.163361925,0.363252227,0.063750474,-0.158255113,M
-0.066149417,-0.166170124,0.352594103,-0.144282048,-0.488172451,W
0.442704948,0.330494187,0.478584859,0.109166998,0.338706132,A
0.03247276,-0.338561949,-0.210905733,-0.322916072,-0.326026555,V
0.251262317,0.26074916,-0.348419373,0.052728035,0.076221571,Q
0.133055217,0.311429718,-0.200129534,-0.432529749,-0.309864758,A
-0.383545061,-0.306750456,-0.187138263,0.355863669,-0.496380775,G
-0.447322251,-0.480371159,-0.271896521,0.373178401,-0.285622932,L
0.352770581,-0.318065242,-0.247101691,-0.157940552,0.381819172,J
-0.436728912,0.144050189,0.48109524,0.421803536,-0.383303213,Z
-0.237611161,-0.130348446,0.184293773,-0.252033958,-0.203475832,R
-0.305984495,-0.349545442,0.2978223,-0.404570718,-0.403965191,J
-0.321604946,-0.027652876,-0.183158304,0.317123363,-0.170484351,L
-0.358383635,-0.324291923,-0.086628496,-0.279368178,-0.356256997,V
-0.370757118,-0.343581242,0.350159606,-0.105555212,0.270935591,F
-0.230298901,0.31081598,-0.266645603,-0.339346458,-0.259719036,D
-0.071013026,0.388787036,-0.104372139,-0.380722259,-0.121261516,N
0.028021047,0.319481262,0.033207834,0.264780297,-0.462196748,S
-0.121808355,-0.305205416,0.032161805,0.363842319,-0.082507185,V
0.40765806,-0.089342435,-0.31145163,-0.237454816,-0.161547886,K
0.206551602,0.065796173,0.153957098,-0.015569548,0.083699747,H
-0.17813052,0.267683027,0.143896702,-0.467304675,0.428179864,M
-0.210416796,0.296815661,0.239238176,-0.014584468,0.250351549,C
0.030294784,0.205311725,0.076181405,-0.120898566,-0.098842722,H
0.315826845,0.473368858,0.306442175,0.463001632,-0.28618269,K
-0.443481922,0.299712859,-0.465754376,0.101222853,0.345758657,X
0.101646827,-0.15397303,0.181296788,-0.444089417,-0.492832811,B
-0.17887691,0.323283017,-0.012909615,-0.209147989,-0.074609093,E
0.188989641,-0.419603317,-0.171160485,-0.306140869,-0.144331923,K
-0.221093009,0.363148598,-0.422401496,-0.264764803,-0.268053414,Y
0.463067504,0.395213312,0.333721792,-0.198562509,-0.264664948,I
-0.15204026,-0.385905932,-0.415857903,0.387890012,-0.216854775,Q
0.215129022,0.462198229,0.357228061,-0.20068984,-0.259902738,S
0.371911953,0.058642102,-0.443148696,0.177686506,0.012219621,Q
-0.005193011,0.216746517,0.037239503,0.350385061,0.007256862,U
0.256986402,0.170294247,-0.066792945,0.125195389,-0.179365364,L
0.156405969,-0.382080951,-0.199688039,0.438361099,-0.134762812,C
-0.35178221,-0.24391182,-0.089403365,-0.033496363,-0.212008402,V
-0.435742368,-0.046275247,-0.332208214,0.171609472,0.006001796,Q
-0.220856048,0.338565626,-0.438394973,0.427369383,0.06703659,C
0.43036056,-0.346061215,-0.409922496,-0.062913281,-0.344297359,X
0.256417869,0.188830929,-0.137146552,-0.142116357,-0.084315947,I
0.245627107,0.054595347,0.340282727,-0.42028102,-0.191300194,O
0.041548762,0.368280435,0.086803891,-0.408122987,0.490203805,F
-0.032620984,0.242458956,-0.01336447,-0.07646178,0.382063171,I
0.104387219,-0.077596974,-0.015280526,-0.056984966,0.003110724,W
-0.00196477,0.092721013,-0.058358102,-0.351059722,0.389319185,K
0.39083409,0.058863064,0.001187441,0.402166088,-0.177237608,M
0.464832868,-0.061409319,0.073636264,0.195508944,-0.160549595,P
-0.429760527,0.302824181,0.49792016,-0.239861073,0.190899932,S
-0.120489503,-0.105120841,0.109964898,-0.49539846,-0.366666677,T
-0.103332753,-0.061158792,0.211232148,-0.033183196,0.405747359,U
0.372858258,-0.454437877,0.162982909,0.082772749,0.222891294,I
-0.023206173,-0.26073984,-0.366448226,0.373497405,0.237134502,C
-0.274541201,0.271165117,-0.478835581,-0.033947921,0.322007635,Q
-0.31096932,0.406467665,-0.25147705,-0.418108945,0.168976887,B
-0.204427254,-0.223590021,-0.159006199,0.05344815,0.11851141,X
0.404905482,-0.434647967,-0.412198558,-0.014191309,-0.257204229,V
-0.400549687,-0.099331888,0.064980257,-0.069042218,0.328875249,H
-0.037771551,-0.425266224,-0.041748106,-0.407114208,0.29656324,X
0.468292451,-0.386620328,0.123156425,-0.239398469,-0.128330867,O
0.333878603,0.131959008,0.094509895,-0.039271077,0.141059126,N
-0.199763787,0.202681431,-0.339947992,-0.082073516,0.334982339,B
-0.395487072,-0.155925607,-0.2003834,-0.177140731,0.342557413,A
0.414701095,-0.462665781,0.454566345,-0.0946146,-0.201081338,V
-0.014725796,-0.297773062,0.401812419,-0.344557024,0.27640806,W
-0.398933618,0.129524541,0.192259012,0.132239177,0.234369077,A
0.471344329,0.265170076,0.369995498,-0.04933139,-0.269684607,P
-0.403133895,0.158059743,-0.124737931,0.157356787,0.019742545,G
0.00289824,0.194879176,-0.122762172,0.397525015,0.384910223,F
-0.411705992,0.283950528,-0.445550753,0.388944788,0.064392382,W
0.050158393,-0.328913313,0.163568562,-0.328656987,0.131309619,R
0.009485348,-0.375107918,-0.023448577,-0.437498892,0.490892055,I
0.184539955,-0.036770945,-0.339331074,-0.085117919,-0.125255168,A
-0.416226615,0.060746758,-0.074687533,0.445585012,0.444166165,S
-0.219766918,0.066280026,-0.376657507,-0.329354977,0.07781246,H
-0.041014638,-0.409966724,-0.276001512,0.316272849,-0.19468687,A
0.102898074,-0.200398762,-0.189788747,0.396563137,-0.246163611,O
-0.37157352,-0.248075268,-0.100980607,-0.26749131,0.296330532,M
0.430969981,-0.251894351,-0.415960341,-0.024399705,0.173037417,F
0.246905492,0.441201256,0.244398442,-0.218441919,-0.214551638,W
-0.226426365,0.452629711,0.136406358,-0.395134137,0.066478001,E
-0.40885285,0.154703104,-0.221447741,-0.209608459,0.297210488,H
-0.442303785,-0.23214693,0.425684144,0.372608526,-0.400873003,M
-0.32521699,-0.406109239,-0.369930626,-0.388726908,0.24263319,U
-0.388446793,0.301867991,-0.116557702,0.089940912,-0.43559733,F
-0.115632413,0.108683384,-0.327443288,0.447864891,-0.423645689,I
0.333876867,0.49850085,-0.018080514,-0.024594098,0.487558774,E
-0.040721508,0.442283667,0.244587686,0.155483228,-0.232137245,X
0.158544568,-0.346244333,0.13712945,-0.333107823,0.127346376,D
-0.148921585,0.204466551,0.440610299,0.092451792,0.48894521,P
0.461290872,0.108254938,-0.011458114,0.271882494,0.140828195,L
-0.300123498,-0.185267111,-0.289476731,0.300235919,0.200950256,I
-0.040186658,-0.23737537,0.182786791,0.237602826,-0.344345975,V
-0.189689617,-0.48439069,-0.467927193,0.19812828,-0.172536429,X
0.084540983,-0.224826946,-0.396901117,0.473084432,0.433007425,S
0.339666401,0.253688526,-0.351096399,0.330864985,0.011398481,Q
0.183022362,0.385456435,-0.49684585,-0.406251589,0.153203207,K
-0.490504353,0.127572591,0.247595705,0.424678043,-0.022162822,F
-0.068652609,-0.265668877,-0.172718288,-0.354987445,0.438335571,W
0.453325621,-0.45823044,0.027152986,0.404833692,0.132746962,W
-0.058769784,0.392054564,-0.001514959,0.090612337,-0.392111816,N
-0.169189933,-0.032247995,-0.275509858,-0.324987424,-0.464596292,B
0.37702807,0.27600965,-0.394791798,-0.20557036,0.370708724,F
0.092900166,0.342230617,0.429744087,0.175747852,0.117469789,L
-0.135008612,-0.362480088,0.442291834,0.216778135,0.266833639,M
-0.274418097,0.481169058,-0.280906492,-0.499401113,-0.004586878,A
0.419071264,0.090605654,0.320298134,0.311904895,0.308894591,S
-0.301010194,-0.072210797,-0.08426051,-0.166640126,0.416044775,C
-0.131596154,0.099539007,-0.197320566,-0.268659163,-0.005567238,F
-0.179343781,-0.024002845,0.039667425,0.34147551,-0.384232254,K
-0.003194728,0.198668813,-0.100097145,0.224691211,0.235975674,S
0.009312452,0.001787412,0.277874375,-0.23334115,0.085246058,G
-0.078898977,0.39095139,0.346661411,0.27356496,-0.049825343,Y
-0.389898652,-0.30941497,0.263264084,0.315834438,0.070155778,P
-0.442765561,-0.203885206,-0.346135872,-0.154384837,-0.145322968,R
0.269038557,-0.09719743,0.441784201,0.298866365,-0.196099138,Y
0.205500829,0.19434627,-0.283336233,-0.251269225,-0.369427247,W
0.453262028,-0.428603595,0.486618427,0.354692495,-0.111888442,X
0.006955254,0.056145589,-0.381286406,0.386236364,-0.248673012,A
0.224901187,0.283318326,0.262944349,-0.043457473,0.293429961,K
-0.224090009,0.314072747,0.339048856,0.193410161,-0.130875207,U
0.284997554,-0.290781237,-0.273633668,-0.317122069,0.323460057,F
0.070248183,0.236027211,0.024441643,-0.360388245,-0.160318081,P
-0.012035253,-0.00878043,-0.143343733,-0.129817975,-0.323721375,M
-0.178580472,-0.167324751,-0.349892202,0.164665409,0.396911133,B
0.338557109,-0.057615583,0.355954211,-0.016195501,-0.238879064,G
0.190003584,-0.464142548,-0.112813749,0.332668565,0.278024859,O
-0.043838148,-0.339979233,-0.113721515,-0.068596269,0.181717548,R
-0.483333448,-0.316746373,0.168236309,0.424183467,-0.07824807,B
-0.387930826,-0.422823983,-0.452840771,0.464062566,0.056835847,J
0.047891619,-0.466340937,0.363119226,-0.499166409,-0.202843145,W
-0.447967172,0.365943003,-0.131846548,-0.127776476,0.452101956,V
0.412698945,0.328946312,-0.011071761,-0.086431629,-0.093200644,D
-0.042125341,0.000809084,0.181305636,0.061445469,0.473614254,M
0.161862752,0.09315132,0.091221916,-0.46318652,-0.348466089,Z
0.041671545,0.333499894,-0.145553196,-0.158005417,0.451462858,P
0.239561959,0.003964956,-0.084969993,-0.479107677,-0.257213045,I
-0.26084936,-0.44943738,-0.051208104,-0.152292005,0.469773352,P
0.18257424,0.061759589,-0.103261719,0.152361964,0.439407806,F
-0.123122894,-0.24978778,0.16535439,-0.295388865,0.391222243,D
-0.064857079,-0.371175731,0.411924511,-0.119698547,0.247365027,G
0.289123266,-0.461483039,0.121986098,0.215239503,-0.128140925,W
-0.331444583,-0.335241043,-0.195769486,0.300561645,0.042210406,Y
0.418947674,-0.474203119,-0.462510048,0.017680847,0.445766911,L
0.040045838,-0.128577891,-0.027994783,-0.287486935,-0.266311644,N
-0.268091125,0.27237764,-0.483129218,0.105579789,-0.132008294,G
-0.402832048,-0.155789851,0.238024471,0.320949922,-0.459353904,L
0.357595748,0.123345844,-0.433445925,-0.484730353,-0.132194016,T
-0.100107773,-0.42649287,-0.347172634,-0.301288132,0.387369604,Q
0.268659481,-0.279526102,0.39486659,-0.407381323,-0.473569201,K
0.257885395,-0.093537027,-0.353840129,0.382312175,0.219926597,O
0.007573624,0.238279388,-0.115024246,0.463761026,-0.001322169,H
0.298331563,-0.091457273,0.300978419,-0.363888325,-0.476051155,V
0.238770308,0.301751568,0.164071678,-0.123154465,0.277184741,G
-0.131094198,0.062643245,0.498558019,-0.27689287,-0.248374551,W
0.211185622,0.304271922,-0.232294671,0.346704218,0.23725028,U
-0.472681998,0.49996332,-0.242027774,0.35387326,0.49106842,W
-0.140006519,-0.394880747,-0.391433797,-0.432025969,-0.110567809,L
-0.425266045,-0.037998363,-0.094680226,-0.2980107,-0.391480799,B
0.022927767,0.173711355,0.137897894,0.477220275,-0.347553399,V
-0.207324097,0.14126217,0.118929284,-0.359212003,-0.246253259,B
-0.254702784,-0.208297322,-0.356867935,-0.175794752,-0.147084333,D
0.078422168,0.062903876,-0.06747901,0.113303286,-0.141056888,T
-0.217599409,-0.42899189,-0.074227518,0.22080112,0.428464605,A
0.271200029,-0.03721428,-0.18104552,0.001147434,-0.414015166,N
-0.058555001,-0.129504597,-0.179154074,-0.112845261,0.165066486,P
0.061875457,0.326370698,-0.026629909,-0.096927436,0.413297441,W
-0.286007351,0.205483045,0.060006223,0.260782375,-0.413241699,M
0.318212352,-0.453483316,-0.132943086,0.330990521,0.161261779,U
0.451742753,-0.48230186,-0.009912541,0.178073412,0.048883624,I
0.297847786,0.28521882,0.261647186,-0.337466533,-0.364515419,O
0.23309689,-0.085031898,0.122702973,-0.321006582,-0.361889011,K
-0.224685756,0.067287441,-0.044987168,-0.039230511,-0.380578492,M
-0.242136061,0.054083668,-0.416317285,-0.369276729,0.26710008,C
-0.301663461,-0.470750597,-0.282974406,0.404888133,0.071780457,P
0.105908586,-0.08158553,0.099380031,-0.383826662,-0.125051572,D
-0.02638199,0.049157735,0.159628835,-0.088490389,0.420077178,F
-0.195186132,0.299867674,0.180389688,-0.419843623,-0.302539985,Z
-0.205555371,0.020384803,0.409021831,0.407855495,-0.066488068,B
0.366903014,-0.143386642,0.005746374,0.161490013,-0.243334704,N
-0.494975701,0.170952008,-0.059568616,-0.373956656,-0.122413737,C
0.05701126,-0.27708631,-0.245891552,-0.210889398,0.474977004,D
0.049198343,0.170448448,0.317902309,0.345651337,0.46714864,S
0.315394159,-0.088439728,-0.087613769,-0.27214838,-0.23509667,E
-0.215316274,-0.049722579,0.200463349,-0.078300734,-0.185735231,O
-0.230192093,-0.066206356,0.413365261,-0.157624919,0.265532474,J
0.017416566,-0.342123793,-0.239628852,-0.077524812,0.416271634,Y
0.135648667,-0.495023766,-0.298804432,0.409963443,-0.491732916,X
0.40058158,0.031196071,-0.276403833,0.079716701,-0.308988688,L
0.228992231,-0.155462217,0.350998556,0.09426545,0.125756199,N
0.009724062,-0.046877657,0.41666327,-0.358776148,0.493305217,R
-0.232516517,-0.496790769,-0.116605025,-0.013118836,0.440624592,E
0.295519449,-0.346336337,0.179420239,-0.232942291,0.388619573,U
-0.203053049,0.028477573,0.493590108,-0.046391534,-0.319231341,R
-0.03777623,0.155363495,-0.446063233,0.275531441,-0.479020001,E
0.079901466,-0.38365946,0.14981701,-0.459668795,0.346577895,T
0.038483885,0.380129257,-0.162544647,0.1278717,-0.173136229,J
0.350749952,-0.33934239,0.354888351,-0.331450211,0.106534484,V
-0.209018178,-0.084679318,0.089617187,0.344080031,0.404083254,K
0.22291879,-0.418806129,-0.229976192,-0.117245011,-0.39057307,A
-0.118356647,0.092073294,0.474811807,0.445026769,0.045617479,P
-0.204598093,-0.433459957,-0.126004004,0.301400352,0.014371224,V
-0.187828098,0.121756394,-0.259298327,0.146818888,0.247079013,P
-0.124108996,-0.174313115,0.432245794,0.106092623,-0.203315454,Q
-0.365380982,-0.131035685,0.429638457,-0.194957811,-0.383590396,O
0.199184682,-0.070639066,-0.496912176,-0.356204793,0.460031593,G
0.079691493,0.014481252,0.435166965,-0.29576474,0.205749365,B
0.106256534,0.211540378,-0.337164065,-0.268699425,0.297840151,B
0.25251364,0.226259803,0.394598006,-0.342780562,-0.285779114,Y
0.319892428,0.240702303,0.448673512,-0.375607552,0.35439066,J
-0.477131307,0.066917938,0.152384887,-0.340388761,0.206161947,V
-0.073027421,0.150079243,0.002630973,0.017997751,-0.297276037,A
0.324082331,0.406946547,0.174950816,0.127606478,-0.338036135,C
0.046028855,0.311249571,0.052569344,-0.314042394,-0.060689652,L
-0.16516661,0.242184999,-0.222472366,-0.048645978,-0.250680233,O
0.462472465,0.252685735,-0.356276052,-0.189408392,-0.305113167,U
-0.106183637,0.488432663,0.210132105,-0.214896022,0.315939445,U
0.086148177,-0.359630728,0.252583619,-0.300952048,0.450939975,B
0.303001224,0.100044638,0.091226723,0.031825611,0.418606275,R
-0.212483423,0.394212551,0.258589004,0.107695002,0.442144392,P
-0.011114853,-0.365728108,-0.474935029,-0.465575178,-0.085747771,B
0.360760854,0.117377747,0.481703488,0.082328597,0.061655463,Z
0.211286159,-0.111366962,-0.419696505,0.138332155,-0.16362902,G
0.278868578,0.116295432,-0.028772121,-0.228070362,-0.095749851,Q
-0.411157692,-0.170860736,0.450305109,0.435652484,0.298722118,O
0.255341082,-0.237694864,-0.309515199,0.193386756,-0.26606246,P
-0.283701499,-0.175017991,0.19389338,0.253284787,-0.331486657,H
0.090302345,-0.13240798,0.194451897,0.475251748,-0.461102966,U
-0.216184263,-0.496507865,0.300998226,0.396428503,0.296922136,C
-0.234909129,-0.117316545,0.162692007,-0.214755931,0.370515491,R
-0.401637871,0.214461349,-0.245375627,-0.096997946,-0.068068932,D
0.262107295,0.357502932,0.252131104,0.266844924,0.294096009,G
-0.296530623,0.381879679,0.200861614,0.246380368,0.346644274,L
-0.402788165,-0.444970638,0.465175095,-0.222879783,-0.114855534,B
-0.051536841,0.066443306,0.275173605,-0.246914288,0.410223704,U
0.281056746,-0.447340317,-0.302177855,-0.042099459,-0.43524134,E
0.121084163,-0.144750453,-0.115145953,0.047494362,-0.472474222,S
-0.382373544,-0.327123742,-0.42392623,-0.424312353,-0.097589972,Q
-0.390263906,-0.24144613,-0.102514315,-0.350619347,0.100085578,D
0.004210471,-0.357912628,-0.161954089,-0.186856929,-0.454114441,K
-0.090985378,-0.049415381,0.169803277,0.017501283,0.259688606,J
-0.417950391,0.003340012,0.380133337,0.467387511,-0.170816598,W
-0.123292178,0.375033884,-0.389336799,-0.253967718,0.428632496,Z
0.051461924,-0.21782284,-0.323856219,-0.193965405,0.319957484,J
-0.135692263,0.160632153,0.458547083,-0.17208735,0.163357977,J
0.154178547,0.09732867,-0.385464902,-0.330577213,-0.089212534,J
0.444216657,-0.115309621,-0.004276125,0.167638401,-0.016237952,G
-0.378977353,-0.392143866,0.333413745,0.456961558,-0.365033525,W
0.087998576,-0.460828616,-0.01151959,-0.46903883,0.372704269,D
-0.385317771,0.180490007,0.315194686,0.394518615,-0.04845543,D
-0.392931683,0.32399518,0.23216301,0.012237832,-0.136933158,Y
-0.441549536,0.22458596,0.373956234,-0.285074653,0.004847936,D
-0.316013581,-0.446770676,-0.461843586,0.10429797,0.201620322,C
-0.449026149,0.023233481,0.358187112,-0.186629906,-0.244975073,U
0.376722077,-0.23181774,0.018555152,0.234670823,0.13790478,T
-0.063791571,-0.289326419,-0.348905615,0.19195531,0.131513925,U
-0.272296533,0.156444343,0.369961871,-0.443348834,-0.171459132,B
0.133002115,-0.418741063,0.237625244,-0.268743063,-0.060187171,A
-0.190287832,0.418316543,0.461612154,0.244053603,0.460714248,X
0.424821666,0.064354488,-0.430708416,0.293324681,0.448612528,U
-0.367421112,0.159481418,-0.469487058,0.173853056,-0.31906968,U
-0.205927359,-0.297673133,0.294095951,0.122191166,-0.01885934,K
-0.15051477,0.197956689,0.474560861,0.169148981,0.390547533,N
0.304896995,0.276525177,-0.180544578,0.360976361,0.12758742,W
0.087100544,-0.01500359,0.157833223,0.004859248,0.396443913,B
-0.070224905,-0.442093741,-0.274001969,0.276349387,-0.433584452,V
0.441111711,-0.442416128,-0.491471967,-0.285723894,-0.035142146,Z
0.186987651,0.124598213,-0.338551113,0.472587694,-0.00533258,S
-0.459606987,0.150281402,0.417005252,-0.107470653,0.222666927,P
0.005271747,-0.162331327,-0.078485542,-0.299775272,0.47452186,F
0.11764807,0.442341335,-0.207779947,0.419684016,-0.314827165,G
-0.487137913,-0.261965692,-0.331797585,-0.059730577,-0.270978194,C
-0.314238602,-0.310793338,-0.083155832,-0.29193263,-0.393696145,D
0.31989663,0.455496177,0.253386504,-0.493009917,-0.37804428,L
-0.208290923,0.164429082,-0.159113341,-0.385816014,-0.34513099,K
0.212225643,0.359444837,0.201364951,-0.454313405,0.347520117,Y
0.474314384,-0.371516421,0.352586272,-0.081448271,-0.00438287,G
-0.108883775,-0.434949668,0.134065196,0.261478705,-0.337868146,C
0.268827268,0.243333911,-0.003356138,-0.151840974,0.035991024,A
0.104335874,0.318077132,-0.223939407,-0.301296557,0.001824466,W
-0.244456719,-0.345781051,0.133963984,0.423524937,0.033042578,K
-0.044837092,-0.09813711,-0.418707526,0.275625996,-0.388659108,U
-0.163970797,0.339466544,0.335531942,0.292690001,0.393246384,L
0.453206003,0.320861943,-0.028172832,-0.243208097,-0.33963423,U
-0.26894118,-0.427374382,0.498768823,-0.128602688,0.346398713,O
0.181544806,0.365561435,0.213022496,0.301587473,0.398255335,W
0.287602859,-0.09950935,-0.492028019,-0.159241708,-0.470098383,K
-0.101651529,0.316009402,-0.176739106,-0.224674507,-0.474296832,T
-0.449408369,0.0642081,-0.094464684,-0.490750997,-0.426044776,E
0.21827278,-0.011141001,0.015964136,0.054066125,-0.038524157,Z
0.40773562,0.414175736,-0.313867978,0.338134896,-0.001897526,J
0.338706073,-0.414212634,0.070838592,-0.021645175,0.412736068,U
0.111800656,0.211237178,-0.120273696,0.206378675,0.272277446,J
-0.365511269,0.378793479,-0.216240775,-0.15457157,-0.492819593,B
-0.367809446,-0.48731447,-0.0526989,0.298961375,0.082506252,H
0.175058805,0.115215407,-0.23188272,-0.128879115,-0.067515426,X
0.111397771,0.222081426,-0.164990961,0.160026676,-0.141101511,X
0.253417179,0.460804686,-0.412591654,0.146317745,-0.369110852,X
0.136453177,-0.187581034,-0.334912038,0.187296277,-0.053255069,G
-0.371354913,0.413770734,0.424871043,-0.102854987,0.014861458,H
0.019907531,0.392891567,0.447964398,0.455891736,-0.155569782,C
-0.23975551,0.141461829,-0.381818138,0.258659686,0.206467668,H
0.097389492,0.129722844,-0.176928859,-0.247095004,0.05648939,G
0.098715989,-0.138686895,0.301791886,0.444489847,-0.048595139,H
-0.396715255,0.090706134,-0.127382423,-0.288633899,0.25358375,M
0.416323686,0.346706602,0.26932678,0.378661124,-0.180324781,A
-0.198193854,-0.012593129,-0.185205198,0.453925181,-0.302765485,Y
-0.475347576,0.055455186,-0.30517275,0.312703187,-0.385688767,N
-0.36852338,-0.310123306,-0.358692835,0.245716999,0.082983947,H
-0.143536496,-0.033896237,0.431502379,0.371834218,-0.248480962,F
-0.143958867,-0.319810165,0.262315771,0.447157702,-0.058957087,Y
-0.125671034,-0.495629842,0.261495317,0.031108349,-0.307202567,S
-0.394563366,0.092384521,0.092326734,0.248560824,0.450742331,Y
0.098742642,-0.328412102,0.464049182,0.495083811,0.160801033,E
-0.30294732,0.301632577,-0.321320372,0.214160808,-0.193696451,K
